"ORDER_DATE","CENTER_NAME","실사명","SKU_CODE","구분","계획 UNIT","실사 UNIT","confirmed","confirmed_date","inspected_total_quantity"
"2025-02-09","강남양재점","보증실사_냉장(2)","A21017599","보증","1","1","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21017726","보증","1","1","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018061","보증","7","7","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018176","보증","8","8","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018249","보증","1","1","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018350","보증","3","3","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018387","보증","1","1","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018604","보증","31","31","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018627","보증","5","5","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018648","보증","6","6","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018787","보증","3","3","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018793","보증","22","22","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018838","보증","1","1","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018843","보증","3","3","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018927","보증","2","2","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21018980","보증","1","1","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21019097","보증","14","14","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21019150","보증","1","1","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21019182","보증","2","2","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21019710","보증","1","1","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21019711","보증","1","1","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21019852","보증","2","2","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21019913","보증","1","1","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21020063","보증","17","17","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21020834","보증","1","1","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21021068","보증","7","7","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21021069","보증","3","3","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21021092","보증","2","2","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21021277","보증","1","1","0",null,null
"2025-02-09","강남양재점","보증실사_냉장(2)","A21021279","보증","5","5","0",null,null
